sentence,sentiment_label,sentiment_score
I got charged for with a fee for paying with my card.,5 stars,0.277393102645874
Why am I being charged a fee on a card payment?,1 star,0.5006058812141418
Is there a  way to  get around fees,3 stars,0.3434946537017822
I noticed an extra fee when I paid with my card.,2 stars,0.2939068675041199
You advertise no fee when paying with a card then my statement shows a fee.,1 star,0.5145071744918823
"There was an extra fee when I paid with my card, why was i charged this extra fee?",1 star,0.5205183029174805
Why was there an additional fee on the payment I just made? I don't usually have additional fees applied to my payments.,2 stars,0.37521713972091675
what is this extra charge with my purchase?,5 stars,0.41981810331344604
Hello! I randomly got charged an extra fee today as i was shopping online and i have no idea why! Are there extra fees for card payments? Or am i missing something here?,1 star,0.5704063773155212
Please explain the extra fee when I paid with the card.,3 stars,0.29204848408699036
When do you charge fees on accounts? I just saw a charge on my statement.,1 star,0.38950368762016296
After I used my card I saw I was charged a fee for using it,1 star,0.32979610562324524
Is there an allowance on cards?,3 stars,0.33102571964263916
Why am I being charged a hidden fee?,1 star,0.5808224678039551
Can you explain why I was charged extra when I used the card?,1 star,0.34927865862846375
Why did I get charged a fee on my card?,1 star,0.5621123313903809
Do you have charges now when you pay with a card?,1 star,0.4657941460609436
What is the extra fee that was added when I used the card?,3 stars,0.2781522274017334
Why am I charged a fee for using my card on some purchases?,1 star,0.37859734892845154
Why am I being charged a fee for using my card? If there is some print out of places that charge me can you please send me that?,1 star,0.46313104033470154
How can I tell if there will be a fee added to my payment or not?,1 star,0.36271974444389343
You promised no fees but now I've got one. What the hell!?,1 star,0.5574017763137817
How do I know which payments I make will have additional fees? Where can I find this information online?,1 star,0.3596477508544922
I am worried that too much time has gone by for a transfer to be completed.,2 stars,0.4297623932361603
What is the time frame that it usually takes for a transfer to come through? I have a friend needing it immediately but it has yet to come through.,2 stars,0.382116436958313
My money transaction can't be seen by the person I sent it to,1 star,0.30566662549972534
"How long does it typically take a transfer to go through?  I sent some money to a friend earlier today, and she really needs it.  It still is a pending transfer, even though I sent it a few hours ago.",2 stars,0.35613831877708435
"I have done a transfer within the country the day before yesterday, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that already.",3 stars,0.35315150022506714
"I have done a transfer within the country the day before yesterday, but it's still not there yet. Can you please check what's going on with that, the account number is the right one, I've checked that several times already.",3 stars,0.35871443152427673
My money transaction hasn't arrived.,1 star,0.6638489365577698
I sent money to a person and they haven't received the payment yet.,1 star,0.6470661759376526
I do not know where the transaction is.,3 stars,0.3683115839958191
I transferred money but the recipient does not see the funds in their account?,1 star,0.4935450851917267
why hasn't a transaction to a friend cleared yet?,1 star,0.4926832914352417
The app isn't showing my transactions,1 star,0.39313551783561707
Why isn't the recipient seeing the transaction? I just sent the money.,1 star,0.6403640508651733
I transferred money and it didn't get there.,1 star,0.6012963056564331
Is there a reason why a recipient might not see my money transaction,1 star,0.4049805998802185
I don't see the transaction I made to a friend on my account.,1 star,0.39590737223625183
why has a transaction to a friend been delayed?,1 star,0.48784467577934265
"A transaction I did to my friend hasn't arrived yet, why?",1 star,0.2624884843826294
Where is my last money transaction,1 star,0.48013728857040405
I am having an issue with an in country transfer I did a few days ago. It has yet to appear in my account. I have checked to be sure that all account information is correct multiple times. What is taking the transfer so long?,2 stars,0.3525342345237732
I made a transfer the day before yesterday within this country. It is still not showing up at all. I have double-checked and the account number is certainly right. I've actually type this multiple times. can you look into what is going on here?,1 star,0.6271931529045105
How much time do transfers typically take? I sent money to a friend who needs it urgently. It's been hours and has not gone through.,2 stars,0.3810317814350128
A transaction to a friend still hasn't shown up.,1 star,0.29309967160224915
I sent money and the recipient has not received their money after two weeks.,1 star,0.8030982613563538
How long will it take for my transfer to arrive?,3 stars,0.2753547728061676
Why did the funds not transfer to another recipient?,1 star,0.6414041519165039
I sent a payment but it isn't showing up in the app,2 stars,0.32490313053131104
I tried to transfer some money and it hasn't done it yet - what's going on?,1 star,0.4367651641368866
I made a transfer and they haven't received the money I sent them.,1 star,0.7153012752532959
"how long does it take to transfer money, my retailer is waiting",1 star,0.2658015191555023
"I sent money to someone but they haven't gotten it, what's going on?",1 star,0.5004066824913025
"How long does it take for transfers to process?  I sent funds to a friend, and she says that she has not yet received anything.",1 star,0.5910075306892395
Why hasn't the transaction I did to my friend arrive yet?,1 star,0.42681923508644104
I sent money about 5 days ago and the recipient has not received the money yet.,1 star,0.7335720658302307
I am just waiting on the completion of the transaction.,2 stars,0.2655572295188904
My cash transaction isn't showing on my account,1 star,0.5367692112922668
Why hasn't my transaction arrived?,1 star,0.6244833469390869
When are you going to transfer the money?,1 star,0.5768663883209229
"I have moved to a new house and set up a rent payment to my landlord, it was supposed to be in her account a few days ago but it hasn't arrived.  I definitely sent it to the right place, can you confirm where the money is?",1 star,0.5813331007957458
I need to check status as my friend hasn't got money I sent.,2 stars,0.325397253036499
How long do transfers typically take? Is there a way of speeding the process up? My friend needs the money I sent her desperately.,2 stars,0.3496021628379822
wheres my money receipt,1 star,0.29991039633750916
Money is not in recipients account.,1 star,0.6090556383132935
How long does it take for money to transfer?  I sent some to a friend and it hasn't gone through yet.,2 stars,0.3741225302219391
Why hasn't the transaction I did to my friend arrived yet?,1 star,0.4494152069091797
"How much time do transfers take? I sent money to a friend who needs it fast. It's been hours, and the money has not gone through.",1 star,0.47101765871047974
"How long should a transfer normally take to process completely? I have a friend that needs it right away, but it's already been 2 hours and she hasn't received it.",2 stars,0.4451810121536255
My friend says he hasn't received my transaction,1 star,0.6798375248908997
What is the length of a transaction completion?,3 stars,0.2986733019351959
I transferred some cash and it has not arrived yet.,1 star,0.580510139465332
I need to transfer some money to a friend who is in urgent need of some fast cash. How long will it take before she can use that money?,3 stars,0.3835398852825165
Two days ago I did a transfer to another account within the country.  It doesn't appear the transfer went through.  I have verified the account number several times.  Could you please check on this for me?,1 star,0.5862337946891785
Where did the money transfer go?,1 star,0.4828037619590759
When will the transaction be done?,3 stars,0.2910328805446625
I transferred some money to my mom 2 days ago and she has not received it. I double checked the information and it looks right. Can you help me?,1 star,0.5490922331809998
